Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42790,,
Mouse ID,12077,,
Disposition,"Very lethargic, leaning to left with hunched back. Back left leg dragging when walking. No tumor visible.",,
Sex,Female,,
Strain,Ink WT,,
BD,42625,,
Sac Date,42790,,
Age at Sac,165,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42625,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"Brain, heart, lungs, kidneys, liver, spleen",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Apparent blood in brain before skull cut. Back of skull was soft and protruded upwards. Upon opening skull case, found base of brain to be mushy and rest of brain to be pushed up.",,
,One lung nodule found,,
