Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42653,,
Mouse ID,11995,,
Disposition,"Weighed down to its' left size due to large tumor growth, still had full mobility of limbs",,
Sex,Female,,
Strain,All alleles,,
BD,42619,,
Sac Date,42648,,
Age at Sac,29,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42619,,
Virus 1,RCAS myrAkt 2PL/1KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42646,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, primary tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Tumor spanned from the left size of the face, on top of head, and down the back",,
,"Skull intact, H&L looked okay.",,
