Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,44181,,
Mouse ID,25133,,
Disposition,T1 -- R-neck,,
Disposition,T2 -- R-shoulder/upper-back,,
Disposition,Reason for sac: tumor size and lethargic,,
Disposition,,,
Treatment,FAKi (PF-573228),,
Sex,Male,`,
Strain,All Alleles,,
BD,44128,,
Sac Date,44181,,
Age at Sac,53,,
Injection Date,44130,,
Virus 1,RCAS myrAkt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,,,
Drug treatment,,,
Genotype,All Alleles,,
Tissue collected,"T1, T2, B, L",,
Zinc fixed?,No,,
Formalin fixed?,"T1, T2, B, L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,All organs appeared normal,,
,T1: Sample taken for flow cytometry,,
,T1: Cell line attempted,,
,T1: Cryogenic (2 samples),,
,T2: Cryogenic (2 samples),,
