Mouse Necropsy information sheet,...2,...3,...4
Initials,RH,,
Today's Date,44082,,
Mouse ID,23354,,
Disposition,Sacked for endpoint,,
Disposition,,,
Disposition,,,
Treatment,,,
Sex,Female,`,
Strain,OligoNation D,,
BD,43929,,
Sac Date,44082,,
Age at Sac,153,,
Injection Date,43930,,
Virus 1,RCAS Cre,,
Virus 2,RCAS IDH1R132H-HA,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,no,,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,TVA+; CIC fl/f; Pten f/f; Ink f/f; H11-Cas9 f/f,,
Tissue collected,B,,
Zinc fixed?,No,,
Formalin fixed?,B,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,All organs appeared normal,,
