Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42738,,
Mouse ID,12881,,
Disposition,"Normal disposition, sac'd due to tumor burden; T1- R eye; T2- R ear",,
Sex,Female,,
Strain,All alleles,,
BD,42688,,
Sac Date,42738,,
Age at Sac,50,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42689,,
Virus 1,RCAS HA-Akt3 Q79K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,N/A,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Normal disposition, sac'd due to tumor burden; T1- R eye; T2- R ear",,
,Skull was intact,,
,Organs appeared normal,,
,"T1- 2 cryos, 1 cell line; T2- 1 cryo, 1 cell line",,
