Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42835,,
Mouse ID,14112,,
Disposition,"Lethargic, rapid respiration, extremely rounded head",,
Sex,Female,,
Strain,All alleles,,
BD,42774,,
Sac Date,42835,,
Age at Sac,61,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42775,,
Virus 1,RCAS myrFLAG AKT 1PL/2KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42801,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Tumor was slightly fluid filled; 90% solid tumor,,
,"Skull was completely broken through towards frontal lobe, skull was extremely soft and brain was slightly mushy",,
,1 tumor chunk was frozen for cryogenics.,,
,Heart and lungs looked like enlarged and there were small nodes upon visual inspection.,,
