Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42723,,
Mouse ID,12470,,
Disposition,breathing heavily; T1--located posterior to right ear; T2--between scapulas,,
Sex,Male,,
Strain,All Alleles,,
BD,42659,,
Sac Date,42723,,
Age at Sac,64,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42662,,
Virus 1,HA-Akt2 Q79K,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,breathing heavily; T1--located posterior to right ear; T2--between scapulas,,
,Brain and skull in tact,,
,Lungs appeared very small; large nodule attached; left attached to lungs for histology,,
,All other organs appeared normal,,
,2 cryogenics and 1 cell line attempted for both primary tumors,,
