Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42821,,
Mouse ID,14110,,
Disposition,Partially paralyzed and difficulty breathing,,
Sex,Female,,
Strain,All alleles,,
BD,42774,,
Sac Date,42821,,
Age at Sac,47,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42775,,
Virus 1,RCAS myrFLAG AKT 1PL/2KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,42815,,
Date Tumor reported,N/A,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Primary tumor found nesteled between shoulder blades--looked super deep,,
,Skull was in tact.,,
,Heart and lungs looked healthy upon visual inspection,,
,1 cryogenic tube of tumor tissue was frozen down.,,
