Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,43047,,
Mouse ID,12377,,
Disposition,"No necropsy file filled out at sac-- no tumor on mouse, end point.",,
Sex,Female,,
Strain,Ink WT,,
BD,42649,,
Sac Date,42891,,
Age at Sac,242,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42648,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,None,,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Nothing unusual, end point mouse. No tumor.",,
,,,
