Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42627,,
Mouse ID,11445,,
Disposition,"Found dead; T1- L-scapula, T2- R-scapula",,
Sex,Male,,
Strain,All Alleles,,
BD,42573,,
Sac Date,42627,,
Age at Sac,54,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42574,,
Virus 1,RCAS HA-Akt1 E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, tumors, met",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Found dead; T1- L-scapula, T2- R-scapula",,
,Skull intact,,
,"Brain was mush, large nodule on lungs and separate massive tumor adjacent to lung tissue",,
,No cryos or cell lines,,
