Mouse Necropsy information sheet,...2,...3,...4
Initials,aw,,
Today's Date,42620,,
Mouse ID,11764,,
Disposition,domed head,,
Sex,male,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,42600,,
Sac Date,42619,,
Age at Sac,19,,
RCAN injection?,Yes,,
Injection route,intercranial,,
Injection Date,42601,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42618,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,severe hydrocephaly,,
,,,
