Mouse Necropsy information sheet,...2,...3,...4
Initials,MS,,
Today's Date,42657,,
Mouse ID,11783,,
Disposition,"Healthy, active",,
Sex,Male,,
Strain,Pten WT,,
BD,42601,,
Sac Date,42657,,
Age at Sac,56,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,"8/19, 20/16",,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,"Yes, two large primary tumors.",,
Date Tumor reported,42634,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Pten wt,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Mouse appeared healthy, active, not hunched, but two large primary tumors present.  One slightly ulcerated.  One on cranial, one posterior to ears, right side.  Cranial tumor was ulcerated.",,
,Cell line attempted,,
