Mouse Necropsy information sheet,...2,...3,...4
Initials,AW,,
Today's Date,42923,,
Mouse ID,15736,,
Disposition,dead,,
Sex,female,,
Strain,Nestin-TVA; Braf Ca/Ca; Pten f/f; Ink f/f,,
BD,42897,,
Sac Date,42923,,
Age at Sac,26,,
RCAS injection?,Yes,,
Injection route,intercrainal,,
Injection Date,42898,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42912,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; Braf Ca/Ca; Pten f/f; Ink f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Hydrocephaly,,
,,,
