Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,43088,,
Mouse ID,16915,,
Disposition,Normal disposition; sac'd due to tumor size. T1- R scapula,,
Sex,Male,,
Strain,All Alleles,,
BD,43014,,
Sac Date,43087,,
Age at Sac,73,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43015,,
Virus 1,RCAN myr-HA-Akt1,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43056,,
Dox Tx?,Yes,,
Duration of Dox Tx,31,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumors, brain, lungs",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,Tumors,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes,,
Additional comments,Normal disposition; sac'd due to tumor size. T1- R scapula,,
,Brain and skull were in tact.,,
,Other organs appeared normal,,
,3 cyros and 1 cell line attempted,,
