Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42850,,
Mouse ID,11213,,
Disposition,"No tumor, rapid/labored breathing. Cycling behavior of activity and lethargy.",,
Sex,Female,,
Strain,Ink wt; Pten wt,,
BD,42557,,
Sac Date,42850,,
Age at Sac,293,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42558,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,None,,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"No tissue preserved due to no tumor being present, had popcorn lung phenotype.",,
,,,
