Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42816,,
Mouse ID,14113,,
Disposition,Responsive as normal; large solid tumor on top of skull,,
Sex,Male,,
Strain,All alleles,,
BD,42774,,
Sac Date,42816,,
Age at Sac,42,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42775,,
Virus 1,RCAS myrFLAG AKT 1PL/2KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42801,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Large solid tumor sat upon skull cap,,
,Skull was still in tact.,,
,1 tumor chunk was frozen for cryogenics.,,
,Heart and lungs looked strong and healthy.,,
