Mouse Necropsy information sheet,...2,...3,...4
Initials,RB,,
Today's Date,43171,,
Mouse ID,17911,,
Disposition,Poor health,,
Sex,Male,,
Strain,Nestin-TVA;pten f/f;Ink4a f/f,,
BD,43136,,
Sac Date,43171,,
Age at Sac,35,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,43139,,
Virus 1,RCAS-proHBEGF,,
Virus 2,RCAS-ICAM-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,43151,,
Dox Tx?,NA,,
Duration of Dox Tx,,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,Brain,,
Zinc fixed?,No,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
,,,
Additional comments,Squishy and necrotic brain.,,
