Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,42578,,
Mouse ID,11111,,
Disposition,Found dead- no primary tumor detected,,
Sex,Male,,
Strain,All Alleles,,
BD,42552,,
Sac Date,42578,,
Age at Sac,26,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42552,,
Virus 1,RCAS myr-FLAG-AKT2,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes- no primary tumor but L-mets aplenty,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, spleen, liver, kidneys, lung met",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Found dead- no primary tumor detected,,
,Skull intact,,
,Brain was mushy but intact,,
,All organs appeared normal except lungs- unrecognizable due to massive tumor burden,,
,"1 cryogenic (Lmet), 1 cell line attempted (from cryogenic tissue chunk)",,
