Mouse Necropsy information sheet,...2,...3,...4
Initials,ND,,
Today's Date,43241,,
Mouse ID,18295,,
Disposition,Sac'd due to tumor size; T1 - on and between scapulae,,
Sex,Male,,
Strain,All Alleles,,
BD,43188,,
Sac Date,43241,,
Age at Sac,53,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43192,,
Virus 1,RCAS Myr-HA-Akt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43227,,
Dox Tx?,No,,
Duration of Dox Tx,,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumor, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,None,,
Additional comments,Sac'd due to tumor size; T1 - on and between scapulae,,
,Skull intact,,
,Organs appeared normal,,
,T1 - 3 cryos and 1 cell line attempted,,
