Mouse Necropsy information sheet,...2,...3,...4
Initials,DS,,
Today's Date,42779,,
Mouse ID,13322,,
Disposition,"hunched, lethargic",,
Sex,female,,
Strain,Nestin-TVA;pten f/f;Ink4a f/f,,
BD,42717,,
Sac Date,42779,,
Age at Sac,62,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42719,,
Virus 1,TRE3-BRAF,,
Virus 2,Tetoff,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42747,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,hydrocephaly,,
,,,
