Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42641,,
Mouse ID,11656,,
Disposition,"Hunched over, Weighed down by tumor towards left side",,
Sex,Female,,
Strain,All alleles,,
BD,42590,,
Sac Date,42641,,
Age at Sac,51,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42590,,
Virus 1,RCAS myrAkt 2PL/1KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42619,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, Primary Tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Fluid filled, ulcerated, spanning from left side of head all the way down to mid back",,
,"Skull intact, H&L looked okay.",,
