Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42818,,
Mouse ID,13941,,
Disposition,Not very active; labored breathing; T1- R side; T2- R ear; T3- L ear,,
Sex,Female,,
Strain,All Alleles,,
BD,42764,,
Sac Date,42818,,
Age at Sac,54,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42765,,
Virus 1,HA-Akt3 E40K,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (3),,
Date Tumor reported,42810,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Not very active; labored breathing; T1- R side; T2- R ear; T3- L ear,,
,Brain and skull intact.,,
,All organs appeared normal.,,
,T1 & T2- 2 cryos and 1 cell line; T3- 1 cryo & 1 cell line,,
