Mouse Necropsy information sheet,...2,...3,...4
Initials,BP/RB,,
Today's Date,42986,,
Mouse ID,15439-03,,
Disposition,"lethargic, unresponsive to stimulus",,
Sex,male,,
Strain,Nestin-TVA; ATRX flox/flox; Pten f/f,,
BD,42871,,
Sac Date,42986,,
Age at Sac,115,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42871,,
Virus 1,V5P53R273C,,
Virus 2,IDHR132H,,
Virus 3,PDGFA,,
Virus 4,Cre,,
Evidence of tumor?,yes,,
Date Tumor reported,42985,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX flox/flox; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Enlarged cortex, angiogenesis, necrotic tissue",,
,,,
