Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42934,,
Mouse ID,13959,,
Disposition,Lethargic disposition with large tumor covering top of head and wrapping to neck.,,
Sex,Male,,
Strain,Ink WT,,
BD,42764,,
Sac Date,42934,,
Age at Sac,170,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42765,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42878,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Large tumor pressing down on skull. Skull not intact-- tumor penetrated through it. It was hard to distinguish between the tumor, skull, and brain. Because of this, the brain was very soft and difficult to get out.",,
,Small nodules on lungs.,,
,2 cryovials frozen and cell line attempted,,
