Mouse Necropsy information sheet,...2,...3,...4
Initials,AW,,
Today's Date,42936,,
Mouse ID,15791,,
Disposition,equilibrium issues,,
Sex,female,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,42901,,
Sac Date,42930,,
Age at Sac,29,,
RCAS injection?,Yes,,
Injection route,intercrainal,,
Injection Date,42903,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42927,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"hydrocephaly, kept doing barrel rolls",,
,,,
