Mouse Necropsy information sheet,...2,...3,...4
Initials,RB,,
Today's Date,43203,,
Mouse ID,18212,,
Disposition,Poor health,,
Sex,Female,,
Strain,N-TVA; ATRX f/f; Ink4a f/f; Pten f/f,,
BD,43174,,
Sac Date,43203,,
Age at Sac,29,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,43176,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Tetoff-IRES-Cre,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,43187,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,N-TVA; ATRX f/f; Ink4a f/f; Pten f/f,,
Tissue collected,"brain,",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Hydrocephaly and squishy skull.,,
,,,
