Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,43237,,
Mouse ID,18347,,
Disposition,Sac'd due to tumor burden,,
Sex,Female,,
Strain,All Alleles,,
BD,43196,,
Sac Date,43237,,
Age at Sac,41,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43197,,
Virus 1,RCAS Myr-HA-Akt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43227,,
Dox Tx?,No,,
Duration of Dox Tx,,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumor, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,None noted,,
Additional comments,Sac'd due to tumor burden,,
,Skull intact,,
,Organs appeared normal,,
,T1 - 2 cryos attempted,,
