Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42608,,
Mouse ID,11108,,
Disposition,"Slower dispositon; T1- huge, left side",,
Sex,Male,,
Strain,All Alleles,,
BD,42552,,
Sac Date,42608,,
Age at Sac,56,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42552,,
Virus 1,RCAS myr-FLAG-AKT2,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, spleen, kidneys, liver, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Slower dispositon; T1- huge, left side",,
,Skull intact,,
,All organs appeared normal except lungs- small nodules present,,
,"3 cyros, 1 cell line attempted",,
