Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,43475,,
Mouse ID,19275,,
Disposition,No detectable tumor,,
Disposition,Sac'd due to illness -- rapid shallow breathing,,
Disposition,,,
Disposition,,,
Treatment,None,,
Sex,Male,,
Strain,All Alleles,,
BD,43430,,
Sac Date,43475,,
Age at Sac,45,,
Injection Date,43430,,
Virus 1,RCAS Akt1E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,,,
Genotype,All Alleles,,
Tissue collected,"Brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes -- massive,,
Additional comments,Skull intact,,
,"FFPE for brain, lungs",,
,"Besides lungs, all other organs appeared normal",,
