Mouse Necropsy information sheet,...2,...3,...4
Initials,AW,,
Today's Date,42951,,
Mouse ID,15710,,
Disposition,lethargic,,
Sex,female,,
Strain,Nestin-TVA; ATRX flox/flox; Pten f/f,,
BD,42894,,
Sac Date,42951,,
Age at Sac,57,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42894,,
Virus 1,p53 r273c,,
Virus 2,pdgfa,,
Virus 3,idhr132h,,
Virus 4,cre,,
Evidence of tumor?,yes,,
Date Tumor reported,42934,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX flox/flox; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,hydrocephaly,,
,,,
