Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42633,,
Mouse ID,11738,,
Disposition,"Sac'd due to paralyzed rear legs; normal behavior other than that; T1- R ear, small",,
Sex,Male,,
Strain,All Alleles,,
BD,42590,,
Sac Date,42633,,
Age at Sac,43,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42591,,
Virus 1,RCAS HA-Akt2 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Sac'd due to paralyzed rear legs; normal behavior other than that; T1- R ear, small",,
,Skull intact,,
,Organs looked normal,,
,1 cryogenic and 1 cell line attempted,,
