Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42794,,
Mouse ID,13623,,
Disposition,Normal dispostion; sac'd due to tumor burden; T1- R ear; T2- L ear,,
Sex,Male,,
Strain,All alleles,,
BD,42740,,
Sac Date,42794,,
Age at Sac,54,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42740,,
Virus 1,RCAS HA-Akt1 Q79K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42782,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Normal dispostion; sac'd due to tumor burden; T1- R ear; T2- L ear,,
,Skull was intact,,
,Organs appeared normal--except lungs had few spots present,,
,T1- 2 cryos; T2- 1 cryo; 1 cell line attempted per tumor,,
