Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,44214,,
Mouse ID,25529,,
Disposition,"Reason for sac: illness (shallow, rapid breathing)",,
Disposition,"Tumor-bearing (small, right-neck)",,
Disposition,,,
Disposition,,,
Treatment,FAKi (PF-573228),,
Sex,Female,`,
Strain,All Alleles,,
BD,44168,,
Sac Date,44214,,
Age at Sac,46,,
Injection Date,44169,,
Virus 1,RCAS myrAkt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,,,
Drug treatment,,,
Genotype,All Alleles,,
Tissue collected,"T1, B, L",,
Zinc fixed?,No,,
Formalin fixed?,"T1, B, L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes,,
Additional comments,Skull intact,,
,"All organs appeared normal, except lungs (large nodules)",,
,Not enough tumor for anything but formalin,,
