Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42759,,
Mouse ID,13123,,
Disposition,Slightly poor health; sac'd due to tumor size as well; T1- b/n scapulae; T2- b/n ears/top of head,,
Sex,Male,,
Strain,All alleles,,
BD,42708,,
Sac Date,42759,,
Age at Sac,51,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42708,,
Virus 1,RCAS HA-Akt1 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,N/A,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Slightly poor health; sac'd due to tumor size as well; T1- b/n scapulae; T2- b/n ears/top of head,,
,Skull was invaded by T1 but brain looked okay,,
,All other organs appeared normal--except lungs had small spots,,
,2 cryogenics & 1 cell line attempted per tumor,,
