Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42629,,
Mouse ID,11661,,
Disposition,Sac'd due to tumor size; normal disposition; T1- R scapula; T2- Belly; T3- L scapula,,
Sex,Female,,
Strain,All Alleles,,
BD,42590,,
Sac Date,42629,,
Age at Sac,39,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42591,,
Virus 1,RCAS HA-Akt2 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (3),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Sac'd due to tumor size; normal disposition; T1- R scapula; T2- Belly; T3- L scapula,,
,Skull intact,,
,Organs looked normal,,
,"T1 & T2- 2 cryogenics and 1 cell line; T3- no cryos, 1 cell line",,
