Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,43081,,
Mouse ID,16908,,
Disposition,Normal disposition; sac'd due to tumor size. T1- between the ears,,
Sex,Female,,
Strain,All Alleles,,
BD,43014,,
Sac Date,43080,,
Age at Sac,66,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43015,,
Virus 1,RCAN myr-HA-Akt1,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43066,,
Dox Tx?,Yes,,
Duration of Dox Tx,14,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumors, brain, lungs",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,Tumors,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,N/A,,
Additional comments,Normal disposition; sac'd due to tumor size. T1- between the ears,,
,Brain and skull were in tact.,,
,Other organs appeared normal,,
,2 cyros and 1 cell line attempted,,
