Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42605,,
Mouse ID,10828,,
Disposition,"T1- L ear, ulcerated; Normal dispostion",,
Sex,Male,,
Strain,Braf het,,
BD,42534,,
Sac Date,42605,,
Age at Sac,71,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42536,,
Virus 1,RCAN HA-Akt1 E17K,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, kidneys, liver, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"T1- L ear, ulcerated; Normal dispostion",,
,Skull intact,,
,Organs looked normal except lungs had small nodules present,,
,"3 cryos, 1 cell line attempted",,
