Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42838,,
Mouse ID,14247,,
Disposition,Normal disposition; sac'd due to tumor size. T1-posterior to left ear; T2-located between ears; T3-posterior to right ear.,,
Sex,Female,,
Strain,All Alleles,,
BD,42785,,
Sac Date,42838,,
Age at Sac,53,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42787,,
Virus 1,HA-Akt1,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (3),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,"Tumor, organs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Normal disposition; sac'd due to tumor size. T1-posterior to left ear; T2-located between ears; T3-posterior to right ear.,,
,Tumor invaded skull - posterior portion of skull was very soft.,,
,Brain appeared normal even with soft skull.,,
,All other organs appeared normal.,,
,0 cryogenics and 1 cell line attempted per T1 (tumor smaller than appeared after measuring post sac); 2 cryogenics and 1 cell line attempted per T2; 1 cryogenic and 1 cell line attempted per T3,,
