Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42879,,
Mouse ID,12242,,
Disposition,"Healthy and active, no tumor present. Sac'd for end point. No tissues preserved.",,
Sex,Male,,
Strain,Ink WT,,
BD,42637,,
Sac Date,42878,,
Age at Sac,241,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42639,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,,,
,,,
Formalin fixed?,No,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"No tumor found, no tissues preserved.",,
,,,
