Mouse Necropsy information sheet,...2,...3,...4
Initials,ND,,
Today's Date,43108,,
Mouse ID,17219,,
Disposition,Normal disposition; sac'd due to tumor size; T1 - left arm and scapula,,
Sex,Male,,
Strain,All Alleles,,
BD,43048,,
Sac Date,43108,,
Age at Sac,60,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43050,,
Virus 1,RCAN myr-HA-Akt1,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43096,,
Dox Tx?,Yes,,
Duration of Dox Tx,12,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumors, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No lung nodules,,
Additional comments,Normal disposition; sac'd due to tumor size; T1 - left arm and scapula,,
,Brain and skull were in tact.,,
,Other organs appeared normal,,
,3 cryos and 1 cell line attempted,,
