Mouse Necropsy information sheet,...2,...3,...4
Initials,KB,,
Today's Date,42804,,
Mouse ID,14126-00,,
Disposition,Normal,,
Sex,F,,
Strain,N-TVA; pten f/f,,
BD,42774,,
Sac Date,42804,,
Age at Sac,30,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,42776,,
Virus 1,RCAS Cre,,
Virus 2,RCAS HBEGF,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Ntva +/+; Pten f/f,,
Tissue collected,brain,,
4% PFA transcardial perfusion,yes,,
Formalin fixed?,,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
