Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,44223,,
Mouse ID,25526,,
Disposition,T1: R-shoulder,,
Disposition,Reason for sac: tumor size,,
Disposition,,,
Disposition,,,
Treatment,FAKi,,
Sex,Female,`,
Strain,All Alleles,,
BD,44168,,
Sac Date,44223,,
Age at Sac,55,,
Injection Date,44169,,
Virus 1,RCAS myrAkt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,,,
Drug treatment,,,
Genotype,All Alleles,,
Tissue collected,"T1, B, L",,
Zinc fixed?,No,,
Formalin fixed?,"T1, B, L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes,,
Additional comments,Skull intact,,
,All organs appeared normal,,
,T1: Sample for flow cytometry,,
,T1: 2 cryogenic samples,,
,Blood taken,,
