Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42931,,
Mouse ID,15625,,
Disposition,Normal disposition; sac'd for tumor size; T1--located between scapulas; T2--directly posterior to T1.,,
Sex,Female,,
Strain,All Alleles,,
BD,42890,,
Sac Date,42930,,
Age at Sac,40,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42866,,
Virus 1,HA-Akt1,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42921,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,tumors,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes,,
Additional comments,Normal disposition; sac'd for tumor size; T1--located between scapulas; T2--directly posterior to T1.,,
,Brain and skull were in tact.,,
,Large nodules attached to lungs.,,
,All other organs appeared normal.,,
,3 cryogenics and 1 cell line attempted for T1; 1 cryogenic and 1 cell line attempted for T2.,,
