Mouse Necropsy information sheet,...2,...3,...4
Initials,DY,,
Today's Date,42969,,
Mouse ID,16352,,
Disposition,normal,,
Sex,Female,,
Strain,Nestin-TVA; Braf het; Pten f/f; Ink f/f,,
BD,42945,,
Sac Date,42969,,
Age at Sac,24,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42947,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42964,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; Braf het; Pten f/f; Ink f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,No,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,animals died during oral gavage,,
,,,
