Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42819,,
Mouse ID,14421,,
Disposition,Extreme dome head; dull reflexes,,
Sex,Male,,
Strain,All alleles,,
BD,42797,,
Sac Date,42819,,
Age at Sac,22,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42798,,
Virus 1,RCAS myrFLAG AKT 1PL/2KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,None,,
Date Tumor reported,N/A,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,No primary tumor found.,,
,"Skull was still in tact, but extremely soft and dome shaped.",,
,Extreme hydrocephaly--fluid leaked out everywhere.,,
,Heart and lung looked strong and healthy upon visual inspection.,,
