Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42878,,
Mouse ID,14924,,
Disposition,"General unhealthy appearance, lethargic. Waddling awkwardly (probable bowel issue).",,
Sex,Male,,
Strain,All alleles,,
BD,42835,,
Sac Date,42874,,
Age at Sac,39,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42835,,
Virus 1,RCAS HA mTG2,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42872,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Had popcorn lung phenotype.,,
,Skull was soft but intact.,,
,Tumor under ears-- not particularly large. Cell line attempted.,,
,Bowels were backed up-- lots of poop in system.,,
,"Exclude as data point, not sac'd for tumor burden.",,
