Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42621,,
Mouse ID,11399,,
Disposition,"Normal dispostion; T1- L flank, ulcerated; T2- L side",,
Sex,Male,,
Strain,Braf het,,
BD,42571,,
Sac Date,42620,,
Age at Sac,49,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42573,,
Virus 1,RCAN HA-Akt1 E17K,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Normal dispostion, tumor size; T1- L rear leg, fluid filled",,
,Skull intact,,
,Organs looked normal,,
,"T1- 2 cryos, 1 cell line; T2- 1 cell line",,
