Mouse Necropsy information sheet,...2,...3,...4
Initials,ND,,
Today's Date,43108,,
Mouse ID,17386,,
Disposition,"Sac'd due to paralyzed rear legs.  tumor size; T1-L scapula and a piece stuck on left side of ribcage; T2-L cheek; T-3 L hind leg; T4- penile or bladder region, also a tumor on intestine",,
Sex,Male,,
Strain,All Alleles,,
BD,43068,,
Sac Date,43108,,
Age at Sac,40,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43069,,
Virus 1,RCAN myr-HA-Akt1,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (4),,
Date Tumor reported,43101,,
Dox Tx?,Yes,,
Duration of Dox Tx,7,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumors, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes one especially prominent,,
Additional comments,"Sac'd due to paralyzed rear legs.  tumor size; T1-L scapula and a piece stuck on left side of ribcage; T2-L cheek; T-3 L hind leg; T4- penile or bladder region, also a tumor on intestine",,
,Brain and skull were in tact.,,
,Find some what appeared to be intrabdominal tumors,,
,No cryos and 4 cell lines attempted,,
