Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42762,,
Mouse ID,11724,,
Disposition,Really active in cage-- two tumors. One on right shoulder and one ulcerated on back of head.,,
Sex,Male,,
Strain,Ink WT,,
BD,42596,,
Sac Date,42762,,
Age at Sac,166,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42597,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42738,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumors 1 & 2",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Two tumors, one ulcerated.",,
,Lung nodules present,,
,"Cell lines attempted for both tumors, 1 chunk frozen for each tumor.",,
