Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42773,,
Mouse ID,12360,,
Disposition,"Large tumor burden on neck, back and head. Slightly hunched and immobile.",,
Sex,Male,,
Strain,Ink WT,,
BD,42645,,
Sac Date,42773,,
Age at Sac,128,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42646,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42738,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"brain, lungs, heart, liver, kidneys, spleen, tumors (1 and 2)",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Nodule on lung,,
,"2 cell lines attempted, one for each tumor. 1 chunk of each tumor frozen.",,
,Tumors were very chunky/partitioned and spread out around the back and neck.,,
,skull intact,,
