Mouse Necropsy information sheet,...2,...3,...4
Initials,RB,,
Today's Date,43056,,
Mouse ID,17062,,
Disposition,"Hunched, lethargtic, some weight loss",,
Sex,Male,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,43030,,
Sac Date,43056,,
Age at Sac,26,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,43020,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,43045,,
Dox Tx?,No,,
Duration of Dox Tx,N/A,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Domed head, squishy skull, hydrocephaly and necrotic tissue in the left and right frontal lobes. This mouse was sac'd three hours after T&O combo treatment.",,
,,,
