Mouse Necropsy information sheet,...2,...3,...4
Initials,KB,,
Today's Date,42787,,
Mouse ID,14001-11,,
Disposition,"Sac'd, hunched, hyperactive, hemorrhage on brain,",,
Sex,M,,
Strain,N-TVA; pten f/f; Ink4a f/f - mino treated 2.5d,,
BD,42766,,
Sac Date,42787,,
Age at Sac,21,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,42767,,
Virus 1,RCAS Cre,,
Virus 2,RCAS HBEGF,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42782,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,unknown,,
Tissue collected,brain,,
4% PFA transcardial perfusion,yes,,
Formalin fixed?,,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
