Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42648,,
Mouse ID,11739,,
Disposition,"Moving sluggish, sac'd due to health/tumor size; T1- between ears; T2- L arm",,
Sex,Male,,
Strain,All Alleles,,
BD,42598,,
Sac Date,42648,,
Age at Sac,50,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42599,,
Virus 1,RCAS HA-Akt2 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Moving sluggish, sac'd due to health/tumor size; T1- between ears; T2- L arm",,
,Skull intact,,
,Other organs looked normal,,
,T1- 2 cryogenics and 1 cell line; T2- 1 cryo and 1 cell line,,
