Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42633,,
Mouse ID,11583,,
Disposition,Lethargic disposition; T1- nape of neck; T2- R side; T3- below T1; T4- L ear,,
Sex,Female,,
Strain,All alleles,,
BD,42585,,
Sac Date,42632,,
Age at Sac,47,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42586,,
Virus 1,RCAS HA-Akt1 E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (4),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, T1 and T2",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Lethargic disposition; T1- nape of neck; T2- R side; T3- below T1; T4- L ear,,
,Skull intact,,
,All other organs looked normal -- except lung had weird nodule attached,,
,2 cryogenics and 1 cell line attempted per tumor,,
