Mouse Necropsy information sheet,...2,...3,...4
Initials,SS for YN,,
Today's Date,42807,,
Mouse ID,14034,,
Disposition,"Paralyzed rear legs, no apparent tumor present. Back of skull bulging upwards.",,
Sex,Female,,
Strain,All alleles,,
BD,42783,,
Sac Date,42807,,
Age at Sac,24,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42769,,
Virus 1,RCAS myrFLAG AKT 1PL/2KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Back of skull was rubbery and not intact. Distinction between brain, skull and connective tissue was unclear. May have been a tumor there, and if there was it clearly invaded the skull.",,
,H&L healthy,,
,No cell lines or chunks frozen.,,
