Mouse Necropsy information sheet,...2,...3,...4
Initials,KB,,
Today's Date,42787,,
Mouse ID,13922-03,,
Disposition,FD,,
Sex,M,,
Strain,N-TVA; pten f/f; Ink4a f/f,,
BD,42762,,
Sac Date,42787,,
Age at Sac,25,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,42763,,
Virus 1,RCAS Cre,,
Virus 2,RCAS HBEGF,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42780,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,N-TVA; pten f/f; Ink4a f/f,,
Tissue collected,brain,,
4% PFA transcardial perfusion,na too decomposed,,
Formalin fixed?,,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
