Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,43049,,
Mouse ID,14554,,
Disposition,"Large tumor on right flank, otherwise active and healthy in cage.",,
Sex,Male,,
Strain,Ink WT,,
BD,42806,,
Sac Date,43049,,
Age at Sac,243,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42807,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,43007,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"Brain, heart, lungs, spleen, kidneys, liver, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,One large nodule on lung,,
,Skull intact,,
,Two tumor cryovials frozen and cell line attempted,,
,2 medium sized nodules on liver,,
