Mouse Necropsy information sheet,...2,...3,...4
Initials,SA,,
Today's Date,43193,,
Mouse ID,18050,,
Disposition,FD,,
Sex,Female,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,43156,,
Sac Date,43192,,
Age at Sac,36,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,43156,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,43131,,
Dox Tx?,NA,,
Duration of Dox Tx,No,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,NA,,
Zinc fixed?,No,,
Formalin fixed?,No,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,,,
Additional comments,No necropsy performed,,
