Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,43488,,
Mouse ID,19314,,
Disposition,T1 -- Left scapula,,
Disposition,Sac'd due to tumor size,,
Treatment,Vehicle control,,
Sex,Male,,
Strain,All Alleles,,
BD,43431,,
Sac Date,43488,,
Age at Sac,57,,
Injection Date,43433,,
Virus 1,RCAS Akt1E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,All Alleles,,
Tissue collected,"Brain, lungs, T1",,
Zinc fixed?,No,,
Formalin fixed?,"Brain, lungs, T1",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,"FFPE for brain, lungs, T1",,
,All organs appeared normal,,
,2 cryos for T1,,
,1 cell line attempted for T1,,
