Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,43017,,
Mouse ID,16138,,
Disposition,Normal disposition; sac'd due to tumor size; T1- R scapula/face,,
Sex,Female,,
Strain,All Alleles,,
BD,42927,,
Sac Date,43014,,
Age at Sac,87,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42930,,
Virus 1,RCAN myr-HA-Akt1,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43000,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Tumors, brain, lungs",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,Tumors,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,N/A,,
Additional comments,Normal disposition; sac'd due to tumor size; T1- R scapula/face,,
,Brain and skull were in tact.,,
,Organs appeared normal,,
,3 cryogenics and 1 cell line attempted,,
