Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,43102,,
Mouse ID,19143,,
Disposition,Sac'd due to illness,,
Disposition,T1 -- ventral side of neck,,
Disposition,,,
Treatment,AKTi + BRAFi + MEKi,,
Sex,Male,,
Strain,All Alleles,,
BD,43401,,
Sac Date,43466,,
Age at Sac,65,,
Injection Date,43402,,
Virus 1,RCAS Akt1E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,,,
Genotype,All Alleles,,
Tissue collected,"Brain, lungs, T1",,
Zinc fixed?,No,,
Formalin fixed?,"Brain, lungs, T1",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
Additional comments,"FFPE for B, L, T1",,
Additional comments,2 Cryogenics and 1 cell line attempted for T1,,
