Mouse Necropsy information sheet,...2,...3,...4
Initials,AW,,
Today's Date,42871,,
Mouse ID,14349,,
Disposition,lethargic,,
Sex,female,,
Strain,Nestin-TVA;pten f/f;Ink4a f/f,,
BD,42793,,
Sac Date,42871,,
Age at Sac,78,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42794,,
Virus 1,TRE3-BRAF,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,no,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,hydrocephaly - 3/24/2017,,
,,,
