Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,43728,,
Mouse ID,20853,,
Disposition,T1 -- Nape of neck,,
Disposition,Normal behavior -- sac'd due to tumor volume,,
,,,
Disposition,,,
Treatment,,,
Sex,Male,,
Strain,All Alleles x PGC1a,,
BD,43672,,
Sac Date,43728,,
Age at Sac,56,,
Injection Date,43675,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,All Alleles x PGC1a,,
Tissue collected,"Brain, lungs, T1",,
Zinc fixed?,No,,
Formalin fixed?,"Brain, lungs, T1",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,None visible,,
Additional comments,Skull intact,,
,All organs appeared normal,,
,1 cryogenic vial w/2 tumor sections,,
