Mouse Necropsy information sheet,...2,...3,...4
Initials,CF,,
Today's Date,42934,,
Mouse ID,15618,,
Disposition,"lethargic, domed head, extremely hunched",,
Sex,male,,
Strain,"Nestin-TVA; Pten f/f; Ink f/f, LV:NF1",,
BD,42889,,
Sac Date,42934,,
Age at Sac,45,,
RCAS injection?,Yes,,
Injection route,intercrainal,,
Injection Date,42892,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42927,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,"Nestin-TVA; Pten f/f; Ink f/f, LV:NF1",,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,hydrocephly,,
,,,
